36010,0,0,0
36192,88,0,0
36330,88,0,0
36528,0,0,0
36712,88,0,0
36886,88,0,0
37058,0,0,0
37222,88,0,0
37384,88,0,0
37542,0,0,0
37702,88,0,0
37864,88,0,0
38020,0,0,0
38174,88,0,0
38326,0,0,0
38478,88,0,0
38634,88,0,0
38792,0,0,0
38946,88,0,0
39074,88,0,0
39266,0,0,0
39422,88,0,0
39546,0,0,0
39738,88,0,0
39898,88,0,0
40058,0,0,0
40220,88,0,0
40382,88,0,0
40542,0,0,0
40708,88,0,0
40870,88,0,0
41040,0,0,0
41208,88,0,0
41376,88,0,0
41542,0,0,0
41698,88,0,0
41860,88,0,0
42022,0,0,0
42150,88,0,0
42344,88,0,0
42502,0,0,0
42662,88,0,0
42830,88,0,0
43002,0,0,0
43172,88,0,0
43342,0,0,0
43466,88,0,0
43668,88,0,0
43838,0,0,0
43998,88,0,0
44170,88,0,0
44342,88,0,0
44506,0,0,0
44674,88,0,0
44842,88,0,0
45008,0,0,0
45176,88,0,0
45348,88,0,0
45516,0,0,0
45694,88,0,0
45862,88,0,0
46024,0,0,0
46154,88,0,0
46352,0,0,0
46484,88,0,0
46676,88,0,0
46842,88,0,0
47010,0,0,0
47174,88,0,0
47342,88,0,0
47518,0,0,0
47686,88,0,0
47848,88,0,0
48012,0,0,0
48150,88,0,0
48346,88,0,0
48508,0,0,0
48672,88,0,0
48838,88,0,0
49006,0,0,0
49162,88,0,0
49320,0,0,0
49478,88,0,0
49638,88,0,0
49756,0,0,0
49952,88,0,0
50112,88,0,0
50268,0,0,0
50428,88,0,0
50558,88,0,0
50754,0,0,0
50912,88,0,0
51074,0,0,0
51212,88,0,0
51406,88,0,0
51574,0,0,0
51742,88,0,0
51906,88,0,0
52064,0,0,0
52226,88,0,0
52388,88,0,0
52550,0,0,0
52716,88,0,0
52884,88,0,0
53054,0,0,0
53218,88,0,0
53378,88,0,0
53540,0,0,0
53710,88,0,0
53844,88,0,0
54034,0,0,0
54202,88,0,0
54374,88,0,0
54548,0,0,0
54720,88,0,0
54894,88,0,0
55068,0,0,0
55200,88,0,0
55394,88,0,0
55552,0,0,0
55710,88,0,0
55868,88,0,0
56028,0,0,0
56190,88,0,0
56348,88,0,0
56506,0,0,0
56664,88,0,0
56834,0,0,0
56996,88,0,0
57158,88,0,0
57324,0,0,0
57488,88,0,0
57644,88,0,0
57804,0,0,0
57970,88,0,0
58130,88,0,0
58286,0,0,0
58442,88,0,0
58602,88,0,0
58762,0,0,0
58920,88,0,0
59080,0,0,0
59244,88,0,0
59402,88,0,0
59556,0,0,0
59716,88,0,0
59876,88,0,0
60030,0,0,0
60184,88,0,0
60336,0,0,0
60486,88,0,0
60638,88,0,0
60786,0,0,0
60910,88,0,0
61076,0,0,0
61222,88,0,0
61372,0,0,0
61484,88,0,0
61666,88,0,0
61814,0,0,0
61962,88,0,0
62118,88,0,0
62270,0,0,0
62426,88,0,0
62584,0,0,0
62748,88,0,0
62906,88,0,0
63070,0,0,0
63248,88,0,0
63416,88,0,0
63574,0,0,0
63742,0,0,0
63940,0,0,0
64136,0,0,0
64330,0,0,0
64526,0,0,0
64730,0,0,0
64932,88,0,0
65108,88,0,0
65278,0,0,0
65468,0,0,0
65692,0,0,0
65906,0,0,0
66122,0,0,0
66340,0,0,0
66548,0,0,0
66746,0,0,0
66938,0,0,0
67140,0,0,0
67348,88,0,0
67560,88,0,0
67762,0,0,0
67880,7,0,0
68172,0,0,0
68374,88,0,0
68570,0,0,0
68758,0,0,0
68958,0,0,0
69168,0,0,0
69390,0,0,0
69616,0,0,0
69826,0,0,0
70050,0,0,0
70282,0,0,0
70510,0,0,0
70722,0,0,0
70952,0,0,0
71186,88,0,0
71414,88,0,0
71630,0,0,0
71752,4,0,0
72078,0,0,0
72292,0,0,0
72492,0,0,0
72706,0,0,0
72928,0,0,0
73166,0,0,0
73394,0,0,0
73634,0,0,0
73888,0,0,0
74144,0,0,0
74384,0,0,0
74630,0,0,0
74880,0,0,0
75122,0,0,0
75362,0,0,0
75574,0,0,0
75782,0,0,0
76004,0,0,0
76234,0,0,0
76446,0,0,0
76656,0,0,0
76882,0,0,0
77106,0,0,0
77312,0,0,0
77536,0,0,0
77770,0,0,0
77982,0,0,0
78192,0,0,0
78414,0,0,0
78618,0,0,0
78812,0,0,0
79002,0,0,0
79198,0,0,0
79414,0,0,0
79632,0,0,0
79856,0,0,0
80054,0,0,0
80264,0,0,0
80488,0,0,0
80704,0,0,0
80906,0,0,0
81130,0,0,0
81348,0,0,0
81582,0,0,0
81820,0,0,0
82042,0,0,0
82248,0,0,0
82470,0,0,0
82696,0,0,0
82900,0,0,0
83114,0,0,0
83338,0,0,0
83558,0,0,0
83764,0,0,0
83984,0,0,0
84214,0,0,0
84428,0,0,0
84634,0,0,0
84852,0,0,0
85074,0,0,0
85270,0,0,0
85476,0,0,0
85692,88,0,0
85918,0,0,0
86042,4,0,0
86338,0,0,0
86554,88,0,0
86756,0,0,0
86960,0,0,0
87170,0,0,0
87396,0,0,0
87636,0,0,0
87872,0,0,0
88084,0,0,0
88304,0,0,0
88536,0,0,0
88776,0,0,0
89010,0,0,0
89236,0,0,0
89472,0,0,0
89712,0,0,0
89944,0,0,0
90164,0,0,0
90396,0,0,0
90624,0,0,0
90848,0,0,0
91048,0,0,0
91246,0,0,0
91438,88,0,0
91622,0,0,0
91814,0,0,0
92002,0,0,0
92194,0,0,0
92402,0,0,0
92612,0,0,0
92806,0,0,0
93010,0,0,0
93222,0,0,0
93426,0,0,0
93626,0,0,0
93838,0,0,0
94052,0,0,0
94250,0,0,0
94458,0,0,0
94672,0,0,0
94892,0,0,0
95104,0,0,0
95322,0,0,0
95542,0,0,0
95772,0,0,0
96004,0,0,0
96214,0,0,0
96438,0,0,0
96660,88,0,0
96850,88,0,0
97034,0,0,0
97236,88,0,0
97430,88,0,0
97624,0,0,0
97818,0,0,0
98008,0,0,0
98196,0,0,0
98394,0,0,0
98594,0,0,0
98798,0,0,0
99002,0,0,0
99194,0,0,0
99396,0,0,0
99594,0,0,0
99800,0,0,0
100010,0,0,0
100220,0,0,0
100432,0,0,0
100630,0,0,0
100834,0,0,0
101038,0,0,0
101240,0,0,0
101442,0,0,0
101628,0,0,0
101818,0,0,0
102012,0,0,0
102208,0,0,0
102394,0,0,0
102584,0,0,0
102778,0,0,0
102976,0,0,0
103178,0,0,0
103380,0,0,0
103584,0,0,0
103790,0,0,0
103988,0,0,0
104182,0,0,0
104368,0,0,0
104558,0,0,0
104738,0,0,0
104920,0,0,0
105112,0,0,0
105320,0,0,0
105526,0,0,0
105736,0,0,0
105928,0,0,0
106126,0,0,0
106334,0,0,0
106542,0,0,0
106748,0,0,0
106940,0,0,0
107138,0,0,0
107346,0,0,0
107554,0,0,0
107754,0,0,0
107964,0,0,0
108172,0,0,0
108382,0,0,0
108588,0,0,0
108792,0,0,0
108998,0,0,0
109192,0,0,0
109380,88,0,0
109562,0,0,0
109742,0,0,0
109932,0,0,0
110138,0,0,0
110344,0,0,0
110554,0,0,0
110786,0,0,0
111016,0,0,0
111242,0,0,0
111466,0,0,0
111662,0,0,0
111866,0,0,0
112074,0,0,0
112286,0,0,0
112498,0,0,0
112706,0,0,0
112904,0,0,0
113100,0,0,0
113304,0,0,0
113518,0,0,0
113706,0,0,0
113898,0,0,0
114110,0,0,0
114326,0,0,0
114534,0,0,0
114732,0,0,0
114936,0,0,0
115150,0,0,0
115366,0,0,0
115570,0,0,0
115784,0,0,0
115986,0,0,0
116192,0,0,0
116406,0,0,0
116622,0,0,0
116836,0,0,0
117048,0,0,0
117260,0,0,0
117470,0,0,0
117660,88,0,0
117852,0,0,0
118054,0,0,0
118260,0,0,0
118446,0,0,0
118638,0,0,0
118838,0,0,0
119046,0,0,0
119250,0,0,0
119432,88,0,0
119618,0,0,0
119808,0,0,0
120006,0,0,0
120200,0,0,0
120402,0,0,0
120610,0,0,0
120822,0,0,0
121034,0,0,0
121232,0,0,0
121436,0,0,0
121648,0,0,0
121848,0,0,0
122050,0,0,0
122254,0,0,0
122464,0,0,0
122680,0,0,0
122886,0,0,0
123098,0,0,0
123314,0,0,0
123528,0,0,0
123728,0,0,0
123926,0,0,0
124128,0,0,0
124336,0,0,0
124550,0,0,0
124764,0,0,0
124970,0,0,0
125176,0,0,0
125386,0,0,0
125604,0,0,0
125820,0,0,0
126022,0,0,0
126234,0,0,0
126434,88,0,0
126632,0,0,0
126830,0,0,0
127030,0,0,0
127224,0,0,0
127426,0,0,0
127628,0,0,0
127830,0,0,0
128040,0,0,0
128242,0,0,0
128458,0,0,0
128680,0,0,0
128888,0,0,0
129084,0,0,0
129290,0,0,0
129476,0,0,0
129662,0,0,0
129864,0,0,0
130068,0,0,0
130278,0,0,0
130488,0,0,0
130712,0,0,0
130932,0,0,0
131134,0,0,0
131344,0,0,0
131562,0,0,0
131778,0,0,0
131986,0,0,0
132176,0,0,0
132364,0,0,0
132584,0,0,0
132788,0,0,0
132984,88,0,0
133172,88,0,0
133354,0,0,0
133538,0,0,0
133750,0,0,0
133970,0,0,0
134210,0,0,0
134466,0,0,0
134726,0,0,0
135000,0,0,0
135266,0,0,0
135528,0,0,0
135788,0,0,0
136044,0,0,0
136294,0,0,0
136546,0,0,0
136798,0,0,0
137050,0,0,0
137292,0,0,0
137516,0,0,0
137724,0,0,0
137916,0,0,0
138120,0,0,0
138346,0,0,0
138580,0,0,0
138818,0,0,0
139044,0,0,0
139274,0,0,0
139520,0,0,0
139768,0,0,0
139992,0,0,0
140218,0,0,0
140454,0,0,0
140688,0,0,0
140916,0,0,0
141158,0,0,0
141404,0,0,0
141630,0,0,0
141866,0,0,0
142110,0,0,0
142342,0,0,0
142566,0,0,0
142802,0,0,0
143044,0,0,0
143274,0,0,0
143510,0,0,0
143756,0,0,0
143996,0,0,0
144222,0,0,0
144466,0,0,0
144710,0,0,0
144934,0,0,0
145164,0,0,0
145400,0,0,0
145616,0,0,0
145842,0,0,0
146072,0,0,0
146282,0,0,0
146506,0,0,0
146718,0,0,0
146944,0,0,0
147176,0,0,0
147392,0,0,0
147606,0,0,0
147830,0,0,0
148048,0,0,0
148260,0,0,0
148466,0,0,0
148684,0,0,0
148906,0,0,0
149128,0,0,0
149350,0,0,0
149562,0,0,0
149776,0,0,0
149994,0,0,0
150206,0,0,0
150418,0,0,0
150612,0,0,0
150812,0,0,0
151020,0,0,0
151218,0,0,0
151426,0,0,0
151644,0,0,0
151864,0,0,0
152090,0,0,0
152312,0,0,0
152518,0,0,0
152734,0,0,0
152944,0,0,0
153166,0,0,0
153388,0,0,0
153608,0,0,0
153808,0,0,0
154010,0,0,0
154220,0,0,0
154434,0,0,0
154650,0,0,0
154864,0,0,0
155074,0,0,0
155272,0,0,0
155480,0,0,0
155692,0,0,0
155892,0,0,0
156100,0,0,0
156318,0,0,0
156534,0,0,0
156742,0,0,0
156956,0,0,0
157178,0,0,0
157406,0,0,0
157622,0,0,0
157832,0,0,0
158058,0,0,0
158286,0,0,0
158504,0,0,0
158714,0,0,0
158934,0,0,0
159150,0,0,0
159350,0,0,0
159562,0,0,0
159780,0,0,0
159990,0,0,0
160206,0,0,0
160436,0,0,0
160662,0,0,0
160878,0,0,0
161104,0,0,0
161328,88,0,0
161536,0,0,0
161740,0,0,0
161940,0,0,0
162148,0,0,0
162342,88,0,0
162534,0,0,0
162730,0,0,0
162918,0,0,0
163128,0,0,0
163354,0,0,0
163560,0,0,0
163776,0,0,0
163996,0,0,0
164230,0,0,0
164466,0,0,0
164708,0,0,0
164934,0,0,0
165162,0,0,0
165392,0,0,0
165628,0,0,0
165856,0,0,0
166076,0,0,0
166308,0,0,0
166546,0,0,0
166764,0,0,0
166994,0,0,0
167210,0,0,0
167438,0,0,0
167672,0,0,0
167906,0,0,0
168124,0,0,0
168352,0,0,0
168588,0,0,0
168820,0,0,0
169038,0,0,0
169266,0,0,0
169498,0,0,0
169706,0,0,0
169928,0,0,0
170162,0,0,0
170396,0,0,0
170638,0,0,0
170874,0,0,0
171104,0,0,0
171322,0,0,0
171534,0,0,0
171760,0,0,0
171972,0,0,0
172196,0,0,0
172436,0,0,0
172674,0,0,0
172922,0,0,0
173178,0,0,0
173416,0,0,0
173638,0,0,0
173876,0,0,0
174116,0,0,0
174364,0,0,0
174606,0,0,0
174846,0,0,0
175074,0,0,0
175294,0,0,0
175526,0,0,0
175770,0,0,0
176000,0,0,0
176224,0,0,0
176456,0,0,0
176686,0,0,0
176916,0,0,0
177148,0,0,0
177362,0,0,0
177586,0,0,0
177820,0,0,0
178046,0,0,0
178274,0,0,0
178498,0,0,0
178722,0,0,0
178948,0,0,0
179180,0,0,0
179402,0,0,0
179626,0,0,0
179856,0,0,0
180094,0,0,0
180336,0,0,0
180564,0,0,0
180794,0,0,0
181030,0,0,0
181262,0,0,0
181478,0,0,0
181700,0,0,0
181928,0,0,0
182158,0,0,0
182388,0,0,0
182610,0,0,0
182818,0,0,0
183040,0,0,0
183270,0,0,0
183500,0,0,0
183702,0,0,0
183910,0,0,0
184108,0,0,0
184294,0,0,0
184490,0,0,0
184702,0,0,0
184922,0,0,0
185144,0,0,0
185360,0,0,0
185562,0,0,0
185784,0,0,0
186014,0,0,0
186242,0,0,0
186450,0,0,0
186680,0,0,0
186912,0,0,0
187150,0,0,0
187384,0,0,0
187598,0,0,0
187822,0,0,0
188056,0,0,0
188284,0,0,0
188510,0,0,0
188722,0,0,0
188952,0,0,0
189188,0,0,0
189402,0,0,0
189632,0,0,0
189868,0,0,0
190104,0,0,0
190340,0,0,0
190574,0,0,0
190800,0,0,0
191008,0,0,0
191222,0,0,0
191442,0,0,0
191670,0,0,0
191898,0,0,0
192130,0,0,0
192346,0,0,0
192570,0,0,0
192800,0,0,0
193024,0,0,0
193234,0,0,0
193450,0,0,0
193674,0,0,0
193896,0,0,0
194106,0,0,0
194322,0,0,0
194540,0,0,0
194764,0,0,0
194976,0,0,0
195182,0,0,0
195398,0,0,0
195620,0,0,0
195848,0,0,0
196060,0,0,0
196280,0,0,0
196504,0,0,0
196732,0,0,0
196946,0,0,0
197172,0,0,0
197400,0,0,0
197622,0,0,0
197832,0,0,0
198058,0,0,0
198286,0,0,0
198512,0,0,0
198724,0,0,0
198954,0,0,0
199194,0,0,0
199424,0,0,0
199638,0,0,0
199864,0,0,0
200096,0,0,0
200326,0,0,0
200540,0,0,0
200766,0,0,0
201004,0,0,0
201238,0,0,0
201454,0,0,0
201686,0,0,0
201922,0,0,0
202152,0,0,0
202366,0,0,0
202602,0,0,0
202842,0,0,0
203072,0,0,0
203284,0,0,0
203508,0,0,0
203742,0,0,0
203970,0,0,0
204176,0,0,0
204400,0,0,0
204624,0,0,0
204830,0,0,0
205054,0,0,0
205278,0,0,0
205480,0,0,0
205696,0,0,0
205922,0,0,0
206146,0,0,0
206374,0,0,0
206626,0,0,0
206868,0,0,0
207084,0,0,0
207316,0,0,0
207556,0,0,0
207784,0,0,0
208020,0,0,0
208262,0,0,0
208492,0,0,0
208708,0,0,0
208940,0,0,0
209176,0,0,0
209396,0,0,0
209614,0,0,0
209844,0,0,0
210070,0,0,0
210286,0,0,0
210488,0,0,0
210698,0,0,0
210888,0,0,0
211076,0,0,0
211298,0,0,0
211504,0,0,0
211700,0,0,0
211890,0,0,0
212082,0,0,0
212276,0,0,0
212464,0,0,0
212670,0,0,0
212892,0,0,0
213114,0,0,0
213346,0,0,0
213574,0,0,0
213808,0,0,0
214044,0,0,0
214284,0,0,0
214520,0,0,0
214746,0,0,0
214980,0,0,0
215216,0,0,0
215448,0,0,0
215676,0,0,0
215906,0,0,0
216140,0,0,0
216368,0,0,0
216592,0,0,0
216810,0,0,0
217034,0,0,0
217256,0,0,0
217476,0,0,0
217700,0,0,0
217926,0,0,0
218144,0,0,0
218380,0,0,0
218614,0,0,0
218854,0,0,0
219094,0,0,0
219320,0,0,0
219560,0,0,0
219798,0,0,0
220032,0,0,0
220266,0,0,0
220506,0,0,0
220742,0,0,0
220964,0,0,0
221190,0,0,0
221426,0,0,0
221660,0,0,0
221876,0,0,0
222106,0,0,0
222338,0,0,0
222570,0,0,0
222784,0,0,0
223012,0,0,0
223250,0,0,0
223480,0,0,0
223700,0,0,0
223936,0,0,0
224174,0,0,0
224402,0,0,0
224616,0,0,0
224850,0,0,0
225080,0,0,0
225300,0,0,0
225528,0,0,0
225752,0,0,0
225966,0,0,0
226170,0,0,0
226372,0,0,0
226562,0,0,0
226766,0,0,0
226990,0,0,0
227212,0,0,0
227418,0,0,0
227644,0,0,0
227876,0,0,0
228104,0,0,0
228320,0,0,0
228552,0,0,0
228794,0,0,0
229024,0,0,0
229256,0,0,0
229496,0,0,0
229718,0,0,0
229930,0,0,0
230132,0,0,0
230318,88,0,0
230504,0,0,0
230702,0,0,0
230892,0,0,0
231098,0,0,0
231292,0,0,0
231488,0,0,0
231710,0,0,0
231940,0,0,0
232174,0,0,0
232380,0,0,0
232602,0,0,0
232840,0,0,0
233082,0,0,0
233326,0,0,0
233546,0,0,0
233782,0,0,0
234016,0,0,0
234236,0,0,0
234464,0,0,0
234694,0,0,0
234920,0,0,0
235148,0,0,0
235372,0,0,0
235592,0,0,0
235804,0,0,0
236026,0,0,0
236258,0,0,0
236498,0,0,0
236734,0,0,0
236972,0,0,0
237204,0,0,0
237436,0,0,0
237668,0,0,0
237896,0,0,0
238126,0,0,0
238346,0,0,0
238568,0,0,0
238780,0,0,0
239004,0,0,0
239240,0,0,0
239480,0,0,0
239718,0,0,0
239958,0,0,0
240194,0,0,0
240424,0,0,0
240652,0,0,0
240874,0,0,0
241084,0,0,0
241304,0,0,0
241532,0,0,0
241756,0,0,0
241960,0,0,0
242172,0,0,0
242400,0,0,0
242642,0,0,0
242886,0,0,0
243134,0,0,0
243380,0,0,0
243620,0,0,0
243846,0,0,0
244068,0,0,0
244286,0,0,0
244518,0,0,0
244758,0,0,0
244998,0,0,0
245220,0,0,0
245446,0,0,0
245684,0,0,0
245920,0,0,0
246154,0,0,0
246384,0,0,0
246604,0,0,0
246820,0,0,0
247028,0,0,0
247254,0,0,0
247464,0,0,0
247688,0,0,0
247926,0,0,0
248174,0,0,0
248416,0,0,0
248632,0,0,0
248846,0,0,0
249054,0,0,0
249266,0,0,0
249464,0,0,0
249658,0,0,0
249844,0,0,0
250038,0,0,0
250242,0,0,0
250458,0,0,0
250676,0,0,0
250888,0,0,0
251106,0,0,0
251316,0,0,0
251540,0,0,0
251780,0,0,0
252026,0,0,0
252258,0,0,0
252490,0,0,0
252720,0,0,0
252956,0,0,0
253194,0,0,0
253436,0,0,0
253650,0,0,0
253882,0,0,0
254120,0,0,0
254358,0,0,0
254588,0,0,0
254808,0,0,0
255028,0,0,0
255238,0,0,0
255448,0,0,0
255660,0,0,0
255876,0,0,0
256094,0,0,0
256314,0,0,0
256538,0,0,0
256760,0,0,0
256986,0,0,0
257208,0,0,0
257432,0,0,0
257652,0,0,0
257878,0,0,0
258108,0,0,0
258338,0,0,0
258564,0,0,0
258790,0,0,0
259016,0,0,0
259236,0,0,0
259458,0,0,0
259678,0,0,0
259904,0,0,0
260130,0,0,0
260360,0,0,0
260592,0,0,0
260822,0,0,0
261052,0,0,0
261268,0,0,0
261496,0,0,0
261730,0,0,0
261964,0,0,0
262204,0,0,0
262428,0,0,0
262664,0,0,0
262902,0,0,0
263140,0,0,0
263362,0,0,0
263586,0,0,0
263816,0,0,0
264046,0,0,0
264272,0,0,0
264490,0,0,0
264728,0,0,0
264970,0,0,0
265194,0,0,0
265394,0,0,0
265606,0,0,0
265816,0,0,0
266016,0,0,0
266214,0,0,0
266404,0,0,0
266598,0,0,0
266796,0,0,0
266986,0,0,0
267192,0,0,0
267408,0,0,0
267628,0,0,0
267838,0,0,0
268066,0,0,0
268294,0,0,0
268502,0,0,0
268718,0,0,0
268934,0,0,0
269144,0,0,0
269342,0,0,0
269544,0,0,0
269754,0,0,0
269950,0,0,0
270164,0,0,0
270392,0,0,0
270608,0,0,0
270824,0,0,0
271054,0,0,0
271284,0,0,0
271506,0,0,0
271744,0,0,0
271978,0,0,0
272192,0,0,0
272418,0,0,0
272624,0,0,0
272838,0,0,0
273066,0,0,0
273300,0,0,0
273534,0,0,0
273764,0,0,0
273996,0,0,0
274218,0,0,0
274438,0,0,0
274664,0,0,0
274886,0,0,0
275100,0,0,0
275324,0,0,0
275552,0,0,0
275770,0,0,0
275996,0,0,0
276228,0,0,0
276462,0,0,0
276688,0,0,0
276926,0,0,0
277164,0,0,0
277390,0,0,0
277612,0,0,0
277836,0,0,0
278062,0,0,0
278276,0,0,0
278502,0,0,0
278736,0,0,0
278970,0,0,0
279190,0,0,0
279426,0,0,0
279664,0,0,0
279894,0,0,0
280134,0,0,0
280356,0,0,0
280568,88,0,0
280768,0,0,0
280918,0,0,0
281170,0,0,0
281368,88,0,0
281568,0,0,0
281794,0,0,0
282018,0,0,0
282250,0,0,0
282478,0,0,0
282708,0,0,0
282940,0,0,0
283178,0,0,0
283426,0,0,0
283668,0,0,0
283904,0,0,0
284146,0,0,0
284378,0,0,0
284598,0,0,0
284832,0,0,0
285070,0,0,0
285304,0,0,0
285538,0,0,0
285774,0,0,0
285998,0,0,0
286228,0,0,0
286440,0,0,0
286662,0,0,0
286874,0,0,0
287096,0,0,0
287322,0,0,0
287548,0,0,0
287758,0,0,0
287980,0,0,0
288198,0,0,0
288406,0,0,0
288624,0,0,0
288844,0,0,0
289062,0,0,0
289280,0,0,0
289496,0,0,0
289708,0,0,0
289924,0,0,0
290138,0,0,0
290350,0,0,0
290562,0,0,0
290774,0,0,0
290988,0,0,0
291194,0,0,0
291400,0,0,0
291610,0,0,0
291830,0,0,0
292030,0,0,0
292234,0,0,0
292454,0,0,0
292670,0,0,0
292892,0,0,0
293112,0,0,0
293336,0,0,0
293556,0,0,0
293766,0,0,0
293982,0,0,0
294196,0,0,0
294412,0,0,0
294616,0,0,0
294836,0,0,0
295062,88,0,0
295276,0,0,0
295478,0,0,0
295690,0,0,0
295908,0,0,0
296122,0,0,0
296328,0,0,0
296548,0,0,0
296778,0,0,0
297008,0,0,0
297238,0,0,0
297474,0,0,0
297700,0,0,0
297902,0,0,0
298114,0,0,0
298334,0,0,0
298550,0,0,0
298778,0,0,0
299010,0,0,0
299244,0,0,0
299486,0,0,0
299726,0,0,0
299942,0,0,0
300160,0,0,0
300372,0,0,0
300568,0,0,0
300764,0,0,0
300964,0,0,0
301166,0,0,0
301356,0,0,0
301558,0,0,0
301762,0,0,0
301962,0,0,0
302170,0,0,0
302378,0,0,0
302578,0,0,0
302788,0,0,0
303000,0,0,0
303200,0,0,0
303414,0,0,0
303632,0,0,0
303826,88,0,0
304026,0,0,0
304210,88,0,0
304396,0,0,0
304590,0,0,0
304786,0,0,0
304976,0,0,0
305174,0,0,0
305380,88,0,0
305574,88,0,0
305780,0,0,0
305934,0,0,0
305974,7,0,0
306160,88,0,0
306348,88,0,0
306548,0,0,0
306716,88,0,0
306880,88,0,0
307126,88,0,0
307312,0,0,0
307484,88,0,0
307620,88,0,0
307832,0,0,0
307972,88,0,0
308010,7,0,0
308186,0,0,0
308352,88,0,0
308524,0,0,0
308694,88,0,0
308826,88,0,0
309024,0,0,0
309192,88,0,0
309358,88,0,0
309518,0,0,0
309680,88,0,0
309810,0,0,0
309996,88,0,0
310152,88,0,0
310306,0,0,0
310458,88,0,0
310568,88,0,0
310756,0,0,0
310904,88,0,0
311048,0,0,0
311194,88,0,0
311340,0,0,0
311486,88,0,0
311632,88,0,0
311782,0,0,0
311934,88,0,0
312092,0,0,0
312204,88,0,0
312404,88,0,0
312568,0,0,0
312744,88,0,0
312926,88,0,0
313100,88,0,0
313276,0,0,0
313454,88,0,0
313626,88,0,0
313800,0,0,0
313978,88,0,0
314146,88,0,0
314322,0,0,0
314494,88,0,0
314664,88,0,0
314836,0,0,0
314972,88,0,0
315120,88,0,0
315338,0,0,0
315472,88,0,0
315636,88,0,0
315804,88,0,0
316002,0,0,0
316166,88,0,0
316330,0,0,0
316494,88,0,0
316654,88,0,0
316818,0,0,0
316956,88,0,0
317152,88,0,0
